title,serial
Star Wars - Battlefront II (USA) (Beta) (2005-07-24),SLUS-29164
Star Wars - Battlefront II (USA) (Beta) (2005-09-09),SLUS-21240
Star Wars - Battlefront II (USA) (v1.01),SLUS-21240
Star Wars - Bounty Hunter (Europe),SLES-50831
Star Wars - Bounty Hunter (France),SLES-50832
Star Wars - Bounty Hunter (Germany),SLES-50833
Star Wars - Bounty Hunter (Italy),SLES-50834
Star Wars - Bounty Hunter (Spain),SLES-50835
Star Wars - Bounty Hunter (USA),SLUS-20420
Star Wars - Episode III - Die Rache der Sith (Germany),SLES-53157
Star Wars - Episode III - La Revanche des Sith (France),SLES-53156
"Star Wars - Episode III - Revenge of the Sith (Europe) (En,Es,It)",SLES-53155
Star Wars - Episode III - Revenge of the Sith (USA),SLUS-21143
Star Wars - Episode III - Sith no Fukushuu (Japan),SLPM-66046
Star Wars - Episode III - Sith no Fukushuu (Japan),SLPM-66252
Star Wars - Episode III - Sith no Fukushuu (Japan),SLPM-66515
Star Wars - Jango Fett (Japan),SLPM-65726
Star Wars - Jedi Starfighter (Asia),SLPM-65201
Star Wars - Jedi Starfighter (Europe),SLES-50371
Star Wars - Jedi Starfighter (France),SLES-50373
Star Wars - Jedi Starfighter (Germany),SLES-50372
Star Wars - Jedi Starfighter (Italy),SLES-50374
Star Wars - Jedi Starfighter (Japan),SLPS-25147
Star Wars - Jedi Starfighter (Spain),SLES-50375
Star Wars - Jedi Starfighter (USA),SLUS-20293
Star Wars - La Guerra dei Cloni (Italy),SLES-50829
Star Wars - Las Guerras Clon (Spain),SLES-50830
Star Wars - Racer Revenge (Europe),SLES-50366
Star Wars - Racer Revenge (USA),SLUS-20268
Star Wars - Starfighter (Europe),SLES-50165
Star Wars - Starfighter (France),SLES-50166
Star Wars - Starfighter (Germany),SLES-50167
Star Wars - Starfighter (Italy),SLES-50168
Star Wars - Starfighter (Japan),SLPM-62537
Star Wars - Starfighter (Japan),SLPS-20109
Star Wars - Starfighter (Spain),SLES-50169
Star Wars - Starfighter (USA),SLUS-20044
Star Wars - Starfighter (USA) (Rev 1),SLUS-20044
Star Wars - Super Bombad Racing (Europe),SLES-50204
Star Wars - Super Bombad Racing (France),SLES-50205
Star Wars - Super Bombad Racing (Germany),SLES-50206
Star Wars - Super Bombad Racing (Italy),SLES-50207
Star Wars - Super Bombad Racing (Spain),SLES-50208
"Star Wars - Super Bombad Racing (USA) (En,Fr,De,Es,It)",SLUS-20043
Star Wars - The Clone Wars - Republic Heroes (USA),SLUS-21913
Star Wars - The Clone Wars (Europe),SLES-50826
Star Wars - The Clone Wars (France),SLES-50827
Star Wars - The Clone Wars (Germany),SLES-50828
Star Wars - The Clone Wars (USA),SLUS-20510
"Star Wars - The Force Unleashed (Europe) (Fr,De,Es,It)",SLES-54659
"Star Wars - The Force Unleashed (Europe, Australia)",SLES-54658
Star Wars - The Force Unleashed (Japan),SLPS-25888
"Star Wars - The Force Unleashed (USA) (En,Fr)",SLUS-21614
Starsky & Hutch (Europe) (Demo),SLED-51651
"Starsky & Hutch (Europe) (En,Fr,De,Es,It)",SLES-51617
"Starsky & Hutch (Europe) (Fr,De)",SLES-51783
Starsky & Hutch (Korea),SLKA-25090
Starsky & Hutch (USA),SLUS-20619
StarTRain - Your Past Makes Your Future (Japan) (Shokai Genteiban),SLPM-66879
"State of Emergency (Europe) (En,Fr,Es,It) (v1.02)",SLES-50606
State of Emergency (USA),SLUS-20214
"State of Emergency 2 (Europe) (En,Es,It)",SLES-54092
"State of Emergency 2 (Europe) (En,Fr,De)",SLES-54089
State of Emergency 2 (USA),SLUS-20966
State of Emergency 2 (USA) (Demo),SLUS-28056
State of Emergency Revenge (Japan),SLPM-66485
Steady x Study (Japan),SLPM-65558
"Stealth Force - The War on Terror (Europe) (En,Es)",SLES-53361
Stealth Force 2 (Europe),SLES-55055
Steam Express (Europe),SLES-55190
Steambot Chronicles (Europe),SLES-54138
Steambot Chronicles (France),SLES-54335
Steambot Chronicles (USA),SLUS-21344
Steambot Chronicles (USA) (Demo 1),SLUS-29188
Steambot Chronicles (USA) (Demo 2),SLUS-28061
Steamboy (Japan),SLPS-25502
Steamboy (Japan) (Taikenban),SLPM-60265
"Steel Dragon EX (Europe) (En,Fr,De,Es)",SLES-52482
Stella Deus - The Gate of Eternity (Europe),SLES-53765
Stella Deus - The Gate of Eternity (USA),SLUS-21132
Stella Deus - The Gate of Eternity (USA) (Demo),SLUS-28050
Stella Deus (Japan),SLPM-65685
Stella Deus (Japan),SLPM-66670
Stepping Selection (Japan) (Disc 1),SLPS-20018
Stepping Selection (Japan) (Disc 2),SLPS-20019
Stock Car Crash (Europe),SLES-53972
Stock Car Speedway (Europe),SLES-52617
"Stolen (Europe) (En,Fr,De,Es,It)",SLES-52882
"Stolen (Europe) (En,Fr,De,Es,It) (Demo)",SLED-53137
"Stolen (USA) (En,Fr,Es)",SLUS-21099
Strawberry Panic! (Japan),SLPS-25611
"Strawberry Shortcake - The Sweet Dreams Game (Europe) (En,Fr,De,Es,No,Da)",SLES-54309
Strawberry Shortcake - The Sweet Dreams Game (USA),SLUS-21497
Street Boyz (Europe),SLES-53407
Street Cricket Champions (India),SCES-55591
Street Cricket Champions 2 (India),SCES-55663
"Street Dance (Europe) (En,Fr,De,Es,It,Nl)",SLES-54331
Street Fighter Alpha Anthology (Europe),SLES-54085
Street Fighter Alpha Anthology (USA),SLUS-21317
"Street Fighter Anniversary Collection (Korea) (En,Ja)",SLKA-25183
Street Fighter Anniversary Collection (USA),SLUS-20949
Street Fighter EX3 (Europe),SLES-50072
Street Fighter EX3 (Japan),SLPS-20003
Street Fighter EX3 (Japan) (Taikenban),SLPM-60105
Street Fighter EX3 (USA),SLUS-20130
Street Fighter III - 3rd Strike - Fight for the Future (Japan),SLPM-65621
Street Fighter III - 3rd Strike - Fight for the Future (Japan),SLPM-66639
Street Fighter Zero - Fighter's Generation (Japan),SLPM-66409
Street Golfer (Europe),SLES-53847
Street Golfer (Japan),SLPM-62181
Street Golfer (Japan) (Taikenban),SLPM-60181
"Street Hoops (Europe, Australia)",SLES-50862
Street Hoops (USA),SLUS-20299
Street Mahjong Trance - Majin 2 (Japan),SLPS-20017
Street Warrior (Europe),SLES-54675
Stretch Panic (USA),SLUS-20182
"Strike Force Bowling (Europe) (En,Fr,De,Es,It)",SLES-53172
Strike Force Bowling (USA),SLUS-20846
Strike Witches - Anata to Dekiru Koto - A Little Peaceful Days (Japan),SLPM-55173
Strike Witches - Anata to Dekiru Koto - A Little Peaceful Days (Japan),SLPM-55174
Strikers 1945 I & II (Korea),SLKA-15005
"Stuart Little 3 - Big Photo Adventure (Europe) (En,Fr,De,Es,It,Nl,Pt,Fi,Pl)",SCES-53422
Stuart Little 3 - Big Photo Adventure (Korea),SCKA-20067
Stuart Little 3 - Big Photo Adventure (USA),SLUS-21341
"Stunt GP (Europe) (En,Fr,De,Es,It,Nl,Sv)",SLES-50064
Stunt GP (Japan),SLPS-20152
Stunt GP (USA),SLUS-20218
"Stuntman - Ignition (Europe) (En,Fr,De,Es,It)",SLES-54820
Stuntman - Ignition (Japan),SLPM-66910
Stuntman - Ignition (USA),SLUS-21626
Stuntman (Europe) (Demo 1),SLED-50489
Stuntman (Europe) (Demo 2),SLED-51012
"Stuntman (Europe) (En,Fr,De,Es,It)",SLES-50288
Stuntman (Japan),SLPM-66019
Stuntman (USA),SLUS-20250
Sub Rebellion (Europe),SLES-51160
Sub Rebellion (USA),SLUS-20548
Sudogo Battle 01 (Korea),SLKA-25084
"Suffering, The - Ties That Bind (Austria, Switzerland) (En,De)",SLES-53626
"Suffering, The - Ties that Bind (Europe) (Demo)",SLED-53627
"Suffering, The - Ties That Bind (Europe) (En,Es,It)",SLES-53527
"Suffering, The - Ties That Bind (France) (En,Fr)",SLES-53526
"Suffering, The - Ties That Bind (Germany)",SLES-53528
"Suffering, The - Ties That Bind (USA)",SLUS-21189
"Suffering, The (Europe) (Demo)",SLED-52488
"Suffering, The (Europe) (En,Es,It)",SLES-52439
"Suffering, The (Europe) (En,Fr,De)",SLES-51693
"Suffering, The (Germany)",SLES-52531
"Suffering, The (USA)",SLUS-20636
Sugar + Spice! Ano Ko no Suteki na Nani mo Kamo (Japan),SLPM-55047
Sugar^2 Rune - Koi mo Oshare mo Pick-Up (Japan),SLPS-25587
Suggoi! Arcana Heart 2 (Japan),SLPM-55147
Sui Sui Sweet - Amai Koi no Mitsuke-kata (Japan),SLPM-62437
Suigetsu - Mayoi Gokoro (Japan),SLPM-65751
Suika A.S+ - Eternal Name (Japan),SLPM-66787
Suikoden III (USA),SLUS-20387
"Suikoden IV (Europe) (En,Fr,De,Es,It)",SLES-52913
Suikoden IV (USA),SLUS-20979
"Suikoden Tactics (Europe) (En,Fr,De,Es,It)",SLES-53769
Suikoden Tactics (USA),SLUS-21245
"Suikoden V (Europe) (En,Fr,De,Es,It)",SLES-54087
Suikoden V (USA),SLUS-21291
Suki na Mono wa Suki dakara Shou ga Nai!! First Limit & Target Nights - Sukishou! Episode 01+02 (Japan) (Disc 1) (First Limit - Sukishou! Episode 01),SLPS-20352
Suki na Mono wa Suki dakara Shou ga Nai!! First Limit & Target Nights - Sukishou! Episode 01+02 (Japan) (Disc 2) (Target Nights - Sukishou! Episode 02),SLPS-20353
Suki na Mono wa Suki dakara Shou ga Nai!! Rain - Sukishou! Episode 03 (Japan),SLPS-20394
"Sum of All Fears, The (Europe) (En,Fr,De,Es,It)",SLES-51180
Summer Athletics - The Ultimate Challenge (USA),SLUS-21786
"Summer Athletics (Europe, Australia) (En,Fr,De,Es,It)",SLES-55220
Summer Heat Beach Volleyball (Europe) (Demo),SLED-51807
"Summer Heat Beach Volleyball (Europe) (En,Fr,De,Es,It)",SLES-51778
Summer Heat Beach Volleyball (USA),SLUS-20634
Summon Night 3 (Japan),SLPS-25267
Summon Night 3 (Japan),SLPS-73211
Summon Night 4 (Japan),SLPS-25704
Summon Night Ex-These - Yoake no Tsubasa (Japan),SLPS-25528
Summon Night Granthese - Horobi no Tsurugi to Yakusoku no Kishi (Japan),SLPS-25947
Summoner (Europe),SLES-82001
Summoner (France),SLES-82003
Summoner (Germany),SLES-82005
Summoner (USA),SLUS-20074
Summoner 2 (Europe),SLES-51141
Summoner 2 (Europe) (Demo),SLED-51091
Summoner 2 (France),SLES-51143
Summoner 2 (Germany),SLES-51142
Summoner 2 (Italy),SLES-51275
Summoner 2 (USA),SLUS-20448
Summoner 2 (USA) (Demo),SLUS-29029
Sumomomo Momomo - Chijou Saikyou no Yome - Keishou Shimasho! Koi no Hanamuko Soudatsu-sen!! (Japan),SLPS-25778
Sumomomo Momomo - Chijou Saikyou no Yome - Keishou Shimasho! Koi no Hanamuko Soudatsu-sen!! (Japan) (Shokai Genteiban),SLPS-25777
"Sunny Garcia Surfing (Europe) (En,Fr,De)",SLES-50533
Sunny Garcia Surfing (USA),SLUS-20208
Sunrise Eiyuutan 2 (Japan),SLPS-25070
Sunrise Eiyuutan 3 (Japan),SLPS-25592
Sunrise Eiyuutan R (Japan),SLPS-25011
Sunrise World War (Japan),SLPS-25270
Super Battle Bongsin (Korea),SLKA-25010
Super Bust-A-Move (Europe),SLES-50076
Super Bust-A-Move (USA),SLUS-20115
"Super Bust-A-Move 2 (Europe) (En,Fr,De,Es,It)",SLES-50562
Super Bust-A-Move 2 (USA),SLUS-20460
Super Dragon Ball Z (Europe),SLES-54161
Super Dragon Ball Z (Europe) (Beta) (2006-05-02),SLES-54161
Super Dragon Ball Z (Japan),SLPS-25642
Super Dragon Ball Z (USA),SLUS-21442
"Super Farm (Europe) (En,Fr,De,Es,It,Nl)",SLES-51678
"Super Fruit Fall (Europe) (En,Fr,De,Es,It)",SLES-54563
Super Galdelic Hour (Japan),SLPM-65021
Super Mic-chan (Japan),SLPS-20093
"Super Monkey Ball Adventure (Europe) (En,Fr,De,Es,It)",SLES-53701
Super Monkey Ball Adventure (USA),SLUS-21272
"Super Monkey Ball Deluxe (Europe) (En,Fr,De,Es,It)",SLES-53037
Super Monkey Ball Deluxe (Japan),SLPM-65909
Super Monkey Ball Deluxe (Korea),SLKA-25290
Super Monkey Ball Deluxe (USA),SLUS-20918
"Super PickUps (Europe) (En,Fr,De,Es,It)",SLES-54818
Super PickUps (USA),SLUS-21450
Super Puzzle Bobble (Japan),SLPM-62016
Super Puzzle Bobble (Japan) (Taikenban),SLPM-60115
Super Puzzle Bobble (Korea),SLPM-64512
Super Puzzle Bobble 2 (China),SCCS-40010
Super Puzzle Bobble 2 (Japan),SLPM-62229
Super Puzzle Bobble 2 (Korea),SLPM-64550
Super Puzzle Bobble Collection (Korea) (Disc 1),SLKA-15043
Super Puzzle Bobble Collection (Korea) (Disc 2),SLKA-15044
Super Robot Taisen - Scramble Commander (Japan),SLPS-25296
Super Robot Taisen - Scramble Commander the 2nd (Japan),SLPS-25750
Super Robot Taisen Impact (Japan) (Genteiban),SLPS-25103
"Super Robot Taisen Impact (Japan, Asia)",SCPS-55021
"Super Robot Taisen Impact (Japan, Asia)",SLPS-25104
"Super Robot Taisen Impact (Japan, Asia)",SLPS-73416
Super Robot Taisen MX (Japan),SLPS-25345
"Super Robot Taisen OG - Original Generations (Japan, Korea)",SLPS-25733
"Super Robot Taisen OG - Original Generations (Japan, Korea)",SCKA-20097
"Super Robot Taisen OG Gaiden (Japan, Korea)",SCKA-20117
"Super Robot Taisen OG Gaiden (Japan, Korea)",SLPS-25836
"Super Robot Taisen Z - Special Disc (Japan, Korea)",SCKA-20136
"Super Robot Taisen Z - Special Disc (Japan, Korea)",SLPS-25920
"Super Robot Taisen Z (Japan, Korea)",SCKA-20131
"Super Robot Taisen Z (Japan, Korea)",SLPS-25887
Super Shanghai 2005 (Japan),SLPM-62552
"Super Trucks (Europe) (En,Fr,De,Es,It,Nl)",SLES-50897
Super Trucks (Japan),SLPM-62256
Super Trucks Racing (USA),SLUS-20748
Superbike GP (Europe),SLES-53354
"Super-Bikes Riding Challenge (Europe) (En,Fr,De,Es,It)",SLES-54222
Supercar Street Challenge (Europe),SLES-50419
Supercar Street Challenge (France),SLES-50420
Supercar Street Challenge (Germany),SLES-50421
Supercar Street Challenge (Japan),SLPM-62239
Supercar Street Challenge (USA),SLUS-20012
SuperLite 2000 Vol. 1 - Mahjong (Japan),SLPM-62316
SuperLite 2000 Vol. 10 - Psyvariar - Revision (Japan),SLPM-62371
SuperLite 2000 Vol. 11 - Big Bass - Bass Tsuri Kanzen Kouryaku (Japan),SLPM-62389
SuperLite 2000 Vol. 12 - Sudoku (Japan),SLPM-62387
SuperLite 2000 Vol. 13 - Tetris - Kiwame Michi (Japan) (v1.02),SLPM-62423
SuperLite 2000 Vol. 13 - Tetris - Kiwame Michi (Japan) (v2.01),SLPM-62423
SuperLite 2000 Vol. 14 - Crossword (Japan),SLPM-62448
SuperLite 2000 Vol. 15 - Zooo (Japan),SLPM-62466
SuperLite 2000 Vol. 16 - UNO Game (Japan),SLPM-62471
SuperLite 2000 Vol. 17 - Hakoniwa Tetsudou - Blue Train Tokkyuu-hen (Japan),SLPM-62143
SuperLite 2000 Vol. 17 - Hakoniwa Tetsudou - Blue Train Tokkyuu-hen (Japan),SLPM-62460
SuperLite 2000 Vol. 18 - Waku Waku Volley 2 (Japan),SLPM-62285
SuperLite 2000 Vol. 18 - Waku Waku Volley 2 (Japan),SLPM-62481
SuperLite 2000 Vol. 19 - Hanafuda (Japan),SLPM-62487
SuperLite 2000 Vol. 2 - Shougi (Japan),SLPM-62306
SuperLite 2000 Vol. 20 - Omoide ni Kawaru Kimi - Memories Off (Japan),SLPM-65601
SuperLite 2000 Vol. 21 - Konohana Pack - 3-tsu no Jikenbo (Japan),SLPM-65628
SuperLite 2000 Vol. 22 - Memories Off Duet (Japan),SLPM-65664
SuperLite 2000 Vol. 23 - Never 7 - The End of Infinity (Japan),SLPM-55088
SuperLite 2000 Vol. 23 - Never 7 - The End of Infinity (Japan),SLPM-65689
SuperLite 2000 Vol. 24 - Ever 17 - The Out of Infinity - Premium Edition (Japan),SLPM-65691
SuperLite 2000 Vol. 25 - Heisei Bakutoden (Japan),SLPM-62548
SuperLite 2000 Vol. 26 - Mezase! Chess Champion (Japan),SLPM-62539
SuperLite 2000 Vol. 27 - Mezase! Super Hustler (Japan),SLPM-62540
SuperLite 2000 Vol. 28 - Mezase! Super Bowler (Japan),SLPM-62541
SuperLite 2000 Vol. 29 - Memories Off Mix (Japan),SLPM-65928
SuperLite 2000 Vol. 3 - Igo (Japan),SLPM-62317
SuperLite 2000 Vol. 30 - Yoshinoya (Japan),SLPM-62608
SuperLite 2000 Vol. 31 - Remember11 - The Age of Infinity (Japan),SLPM-65994
SuperLite 2000 Vol. 32 - Ai yori Aoshi (Japan),SLPM-66015
SuperLite 2000 Vol. 33 - Memories Off - Sorekara (Japan),SLPM-66039
SuperLite 2000 Vol. 34 - Akai Ito (Japan),SLPM-65732
SuperLite 2000 Vol. 34 - Akai Ito (Japan),SLPM-66136
SuperLite 2000 Vol. 35 - Monochrome (Japan),SLPM-66195
SuperLite 2000 Vol. 36 - Youkoso Hitsuji-mura (Japan),SLPM-62711
SuperLite 2000 Vol. 36 - Youkoso Hitsuji-mura (Japan),SLPM-62442
SuperLite 2000 Vol. 37 - Memories Off - After Rain Vol. 1 - Orizuru (Japan),SLPM-66273
SuperLite 2000 Vol. 38 - Memories Off - After Rain Vol. 2 - Souen (Japan),SLPM-66282
SuperLite 2000 Vol. 39 - Konohana 4 - Yami o Harau Inori (Japan),SLPM-65690
SuperLite 2000 Vol. 39 - Konohana 4 - Yami o Harau Inori (Japan),SLPM-66361
SuperLite 2000 Vol. 4 - Othello (Japan),SLPM-62305
SuperLite 2000 Vol. 40 - Memories Off - After Rain Vol. 3 - Sotsugyou (Japan),SLPM-66283
SuperLite 2000 Vol. 41 - Tokyo Bus Guide 2 (Japan),SLPM-65982
SuperLite 2000 Vol. 41 - Tokyo Bus Guide 2 (Japan),SLPM-66555
SuperLite 2000 Vol. 42 - Memories Off 5 - Togireta Film (Japan),SLPM-66571
SuperLite 2000 Vol. 43 - Memories Off - Sorekara Again (Japan),SLPM-66696
SuperLite 2000 Vol. 44 - Aoi Shiro (Japan),SLPM-55165
SuperLite 2000 Vol. 6 - Konohana 2 - Todokanai Requiem (Japan),SLPM-65353
SuperLite 2000 Vol. 7 - Oekaki Puzzle (Japan),SLPM-62372
SuperLite 2000 Vol. 8 - Psyvariar - Medium Unit (Japan),SLPM-62370
SuperLite 2000 Vol. 9 - NumCro (Japan),SLPM-62388
"Superman - Shadow of Apokolips (Europe) (En,Fr,De,Es,It)",SLES-50795
Superman - Shadow of Apokolips (USA),SLUS-20235
Superman Returns (Europe),SLES-53746
Superman Returns (France),SLES-54348
Superman Returns (Germany),SLES-54350
Superman Returns (Italy),SLES-54349
Superman Returns (Korea),SLKA-25367
Superman Returns (Spain),SLES-54351
Superman Returns (USA),SLUS-21434
Surfing Air Show with RatBoy (Japan),SLPS-20197
"Surfing H3O (Europe) (En,Fr,De)",SLES-50056
Surfing H3O (USA),SLUS-20092
Surfroid - Densetsu no Surfer (Japan),SLPS-20029
Surfroid - Densetsu no Surfer (Japan) (Taikenban),SLPM-60118
"Surf's Up (Europe) (En,Fr,De,Es,It)",SLES-54583
"Surf's Up (Europe, Australia) (En,Fr,Es)",SLES-54826
Surf's Up (USA),SLUS-21572
Surveillance - Kanshisha (Japan) (Taikenban),PAPX-90220
"Surveillance - Kanshisha (Japan, Asia)",SCPS-15012
"Surveillance - Kanshisha (Japan, Asia)",SCPS-55022
"Suzuki Super-Bikes II - Riding Challenge (USA) (En,Fr,Es)",SLUS-21500
Suzuki TT Superbikes - Real Road Racing (USA),SLUS-20912
Suzuki TT Superbikes - Real Road Racing Championship (USA),SLUS-21863
Suzumiya Haruhi no Tomadoi - Uchuu-hatsu! Full CG - Odoru SOS-dan (Japan) (Chou Eizou-ban) (Yoyaku Tokuten Disc),SLPM-68020
Suzumiya Haruhi no Tomadoi (Japan),SLPS-25821
Suzumiya Haruhi no Tomadoi (Japan),SLPS-25822
Suzumiya Haruhi no Tomadoi (Japan),SLPS-73264
Suzunone Seven! Rebirth Knot (Japan),SLPM-55243
Sven-Goeran Eriksson's World Challenge (Europe),SLES-50852
Sven-Goeran Eriksson's World Manager 2002 (Europe),SLES-50794
Swashbucklers - Blue vs. Grey (USA),SLUS-21691
"SWAT - Global Strike Team (Europe) (En,Fr,Es,It)",SLES-51997
"SWAT - Global Strike Team (Germany) (En,De)",SLES-52097
SWAT - Global Strike Team (USA),SLUS-20433
SWAT Siege (Europe),SLES-54889
Sweet Honey Coming (Japan),SLPM-55185
Sweet Legacy - Boku to Kanojo no Na mo Nai Okashi (Japan),SLPS-25190
Sweet Season (Japan),SLPS-25483
Swing Away Golf (Europe),SLES-50033
Swing Away Golf (USA),SLUS-20096
Switch (Japan),SLPM-65121
"Sword of Etheria, The (Europe) (En,Fr,De,Es,It)",SLES-53768
Sword of the Samurai (Europe),SLES-51290
"Swords of Destiny (Europe) (En,Fr,Es)",SLES-53699
"SX Superstar (Europe) (En,Fr,De,Es)",SLES-51495
SX Superstar (USA) (Beta) (2003-04-21),SLUS-20600
"SXR - Snow X Racing (Europe) (En,Fr,De,Es,It)",SLES-54700
"Syberia (Europe) (En,Fr,De,Es,It)",SLES-51393
"Syberia II (Europe) (En,Fr,De,Es,It)",SLES-52831
Syberia II (Russia),SLES-53235
"Syphon Filter - Dark Mirror (Europe) (En,Fr,De,Es,It) (Beta) (2007-06-22)",SCES-54794
"Syphon Filter - Dark Mirror (Europe, Australia) (En,Fr,De,Es,It)",SCES-54794
Syphon Filter - Dark Mirror (USA),SCUS-97362
Syphon Filter - Dark Mirror (USA) (Demo),SCUS-97620
Syphon Filter - Logan's Shadow (USA),SCUS-97584
Syphon Filter - The Omega Strain (Europe) (Beta) (2004-04-13),TCES-52033
"Syphon Filter - The Omega Strain (Europe, Australia) (En,Fr,De,Es,It)",SCES-52033
Syphon Filter - The Omega Strain (Korea),SCKA-20032
Syphon Filter - The Omega Strain (USA),SCUS-97264
Syphon Filter - The Omega Strain (USA) (Beta) (2004-01-24),SCUS-97397
Syphon Filter - The Omega Strain (USA) (Demo),SCUS-97377
"Taiheiyou no Arashi - Senkan Yamato, Akatsuki ni Shutsugeki su! (Japan)",SLPS-25954
Taiko Drum Master (USA),SLUS-20800
Taiko no Tatsujin - Appare Sandaime (Japan),SLPS-20321
Taiko no Tatsujin - Appare Sandaime (Japan) (Tatacon Doukon Set),SLPS-20320
Taiko no Tatsujin - Atsumare! Matsuri da!! Yondaime (Japan) (Tatacon Doukon Set),SLPS-20382
Taiko no Tatsujin - Doka! to Oomori Nanadaime (Japan),SLPS-20486
Taiko no Tatsujin - Doka! to Oomori Nanadaime (Japan) (Tatacon Doukon Set),SLPS-20485
Taiko no Tatsujin - Doki! Shinkyoku Darake no Haru Matsuri (Japan),SLPS-20272
Taiko no Tatsujin - Go! Go! Godaime (Japan),SLPS-20400
Taiko no Tatsujin - Go! Go! Godaime (Japan),SLPS-73107
Taiko no Tatsujin - Go! Go! Godaime (Japan) (Tatacon Doukon Set),SLPS-20399
Taiko no Tatsujin - Taiko Drum Master (Japan),SLPS-20414
Taiko no Tatsujin - Taiko Drum Master (Japan) (Tatacon Doukon Set),SLPS-20413
Taiko no Tatsujin - Tatacon de Dodon ga Don (Japan),SLPS-20221
Taiko no Tatsujin - Tobikkiri! Anime Special (Japan),SLPS-20425
Taiko no Tatsujin - Tobikkiri! Anime Special (Japan) (Tatacon Doukon Set),SLPS-20424
Taiko no Tatsujin - Wai Wai Happy! Rokudaime (Japan),SLPS-20451
Taiko no Tatsujin - Wai Wai Happy! Rokudaime (Japan) (Tatacon Doukon Set),SLPS-20450
Taiko no Tatsujin - Waku Waku Anime Matsuri (Japan) (v1.00),SLPS-20330
Taiko no Tatsujin - Waku Waku Anime Matsuri (Japan) (v2.00),SLPS-73111
Taikou Risshiden IV (Japan),SLPM-62105
Taikou Risshiden IV (Japan),SLPM-62405
Taikou Risshiden V (Japan),SLPM-65674
Taikou Risshiden V (Japan) (Koei the Best),SLPM-55251
Taikou Risshiden V (Japan) (Koei the Best),SLPM-66267
Taikyoku Mahjong - Net de Ron! (Japan),SLPS-20117
Taisen 1 - Shougi (Japan),SLPS-20333
Taisen 2 - Igo (Japan),SLPS-20334
Taisen 3 - Mahjong (Japan),SLPS-20335
Taisen 4 - Soldier - Kigyou Senshi Shougi (Japan),SLPS-20336
Taisen Hot Gimmick - Axes-jong (Japan),SLPM-62612
Taisen Hot Gimmick - Axes-jong (Japan) (Special-ban),SLPM-62611
Taisen Hot Gimmick - Cosplay-jong (Japan),SLPM-62488
Taisen Hot Gimmick - Cosplay-jong (Japan),SLPM-62594
Taisen Hot Gimmick - Cosplay-jong (Japan) (Special-ban),SLPM-62480
Taishou Mononoke Ibunroku (Japan),SLPM-65228
"Taito Legends (Europe) (En,Fr,De,Es,It)",SLES-53438
Taito Legends (Germany),SLES-53966
Taito Legends (USA),SLUS-21122
"Taito Legends 2 (Europe) (En,Fr,De,Es,It)",SLES-53852
Taito Legends 2 (USA),SLUS-21349
Taito Memories - Gekan (Japan),SLPM-66092
Taito Memories - Gekan (Japan) (Eternal Hits),SLPM-66776
Taito Memories - Gekan (Japan) (Taito Best),SLPM-66521
Taito Memories - Joukan (Japan),SLPM-66057
Taito Memories - Joukan (Japan) (Eternal Hits),SLPM-66775
Taito Memories - Joukan (Japan) (Taito Best),SLPM-66402
Taito Memories II - Gekan (Japan),SLPM-55018
Taito Memories II - Gekan (Japan),SLPM-66713
Taito Memories II - Joukan (Japan),SLPM-55017
Taito Memories II - Joukan (Japan),SLPM-66649
Tak & Le Pouvoir de Juju (France),SLES-52103
Tak and the Power of Juju (Europe),SLES-52011
Tak and the Power of Juju (Korea),SLKA-25142
Tak and the Power of Juju (USA),SLUS-20519
Tak and the Power of Juju (USA) (Demo),SLUS-29067
Tak e la Magia Juju (Italy),SLES-52287
Tak und die Macht des Juju (Germany),SLES-52104
Tak y el Poder Juju (Spain),SLES-52286
Takahashi Naoko no Marathon Shiyou yo! (Japan),SLPM-62407
"Tale of Despereaux, The (USA) (En,Fr)",SLUS-21852
"Tales of Destiny - Director's Cut (Japan, Asia)",SCAJ-20193
"Tales of Destiny - Director's Cut (Japan, Asia)",SLPS-25841
Tales of Destiny (Japan),SLPS-25715
